date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:19	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.125.delayed	(from http://www.geomundus.org/)
13:07:19	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.126.delayed	(from http://www.geomundus.org/)
13:07:19	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.127.delayed	(from http://www.geomundus.org/)
13:07:19	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.128.delayed	(from http://www.geomundus.org/)
13:07:19	0/0	---M-Z	303	error ('See%20other')	text/html	date:Wed,%2005%20Jun%202013%2011:07:19%20GMT	http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.129.delayed	(from http://www.geomundus.org/)
13:07:19	0/0	---M-Z	303	error ('See%20other')	text/html	date:Wed,%2005%20Jun%202013%2011:07:19%20GMT	http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6	(from http://www.geomundus.org/)
13:07:22	18065/18065	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:19%20GMT	http://www.geomundus.org/index.php/program/sessions?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/sessions7b17	(from http://www.geomundus.org/)
13:07:22	15172/15172	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2005%20Jun%202013%2011:07:20%20GMT	http://www.geomundus.org/index.php/program/keynote-speakers?format=feed&type=rss	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/keynote-speakersc0d0	(from http://www.geomundus.org/)
13:07:23	6590/6590	---M--	200	added ('OK')	image/jpeg	etag:%226c4032-19be-4c50336ee4000%22	http://www.geomundus.org/media/kunena/attachments/70/mikeJackson.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/media/kunena/attachments/70/mikeJackson.jpg	(from http://www.geomundus.org/)
13:07:24	23776/23776	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:24%20GMT	http://www.geomundus.org/index.php/program/keynote-speakers/6-keynote-speaker-2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/keynote-speakers/6-keynote-speaker-2.html	(from http://www.geomundus.org/)
13:07:25	5887/5887	---M--	200	added ('OK')	image/jpeg	etag:%226c4031-16ff-4c50336ee4000%22	http://www.geomundus.org/media/kunena/attachments/70/MartinRaubal.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/media/kunena/attachments/70/MartinRaubal.jpg	(from http://www.geomundus.org/)
13:07:26	49598/49598	---M--	200	added ('OK')	image/jpeg	etag:%225540d7-c1be-4c428f7ebbc00%22	http://www.geomundus.org/templates/ja_purity/images/header/header5.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/header/header5.jpg	(from http://www.geomundus.org/)
13:07:26	21363/21363	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:26%20GMT	http://www.geomundus.org/index.php/program/keynote-speakers/27-michae-gould	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/keynote-speakers/27-michae-gould.html	(from http://www.geomundus.org/)
13:07:27	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.132.delayed	(from http://www.geomundus.org/)
13:07:27	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.133.delayed	(from http://www.geomundus.org/)
13:07:27	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.134.delayed	(from http://www.geomundus.org/)
13:07:27	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.135.delayed	(from http://www.geomundus.org/)
13:07:27	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.136.delayed	(from http://www.geomundus.org/)
13:07:27	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.137.delayed	(from http://www.geomundus.org/)
13:07:27	0/0	---M-Z	303	error ('See%20other')	text/html	date:Wed,%2005%20Jun%202013%2011:07:27%20GMT	http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6	(from http://www.geomundus.org/)
13:07:27	31633/31633	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:22%20GMT	http://www.geomundus.org/index.php/program/keynote-speakers?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/keynote-speakers7b17	(from http://www.geomundus.org/)
13:07:27	104809/104809	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:15%20GMT	http://www.geomundus.org/index.php/program?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program7b17	(from http://www.geomundus.org/)
13:07:27	1847/1847	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2005%20Jun%202013%2011:07:27%20GMT	http://www.geomundus.org/index.php/program/participants?format=feed&type=rss	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/participantsc0d0	(from http://www.geomundus.org/)
13:07:27	11149/11149	---M--	200	added ('OK')	image/jpeg	etag:%226c4033-2b8d-4c5037ac2c080%22	http://geomundus.org/media/kunena/attachments/70/MichaelGould.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/media/kunena/attachments/70/MichaelGould.jpg	(from http://www.geomundus.org/)
13:07:28	3731/3731	---M--	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:27%20GMT	http://www.geomundus.org/index.php/program/participants?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/program/participants7b17	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.13c.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.13d.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.13e.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.13f.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.140.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.141.delayed	(from http://www.geomundus.org/)
13:07:28	0/0	---M-Z	303	error ('See%20other')	text/html	date:Wed,%2005%20Jun%202013%2011:07:28%20GMT	http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.144.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.145.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.146.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.147.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.148.delayed	(from http://www.geomundus.org/)
13:07:28	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.149.delayed	(from http://www.geomundus.org/)
13:07:29	0/0	---M-Z	303	error ('See%20other')	text/html	date:Wed,%2005%20Jun%202013%2011:07:28%20GMT	http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.14a.delayed	(from http://www.geomundus.org/)
13:07:30	5204/5204	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2005%20Jun%202013%2011:07:29%20GMT	http://www.geomundus.org/index.php/submisions?format=feed&type=rss	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisionsc0d0	(from http://www.geomundus.org/)
13:07:30	21418/21418	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:30%20GMT	http://www.geomundus.org/index.php/submisions/14-call-for-posters-and-maps	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/14-call-for-posters-and-maps.html	(from http://www.geomundus.org/)
13:07:31	10917/10917	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:29%20GMT	http://www.geomundus.org/index.php/submisions?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions7b17	(from http://www.geomundus.org/)
13:07:31	21839/21839	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:31%20GMT	http://www.geomundus.org/index.php/submisions/4-call-for-papers	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/4-call-for-papers.html	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.14f.delayed	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.150.delayed	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.151.delayed	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.152.delayed	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.153.delayed	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.154.delayed	(from http://www.geomundus.org/)
13:07:31	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.155.delayed	(from http://www.geomundus.org/)
13:07:34	38054/38054	---M--	200	added ('OK')	image/jpeg	etag:%225540d4-94a6-4c428f7bdf540%22	http://www.geomundus.org/templates/ja_purity/images/header/header2.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/header/header2.jpg	(from http://www.geomundus.org/)
13:07:34	15647/15647	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2005%20Jun%202013%2011:07:31%20GMT	http://www.geomundus.org/index.php/submisions/guidelines?format=feed&type=rss	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/guidelinesc0d0	(from http://www.geomundus.org/)
13:07:34	59771/59771	---M--	200	added ('OK')	image/jpeg	etag:%225540d6-e97b-4c428f7dc79c0%22	http://www.geomundus.org/templates/ja_purity/images/header/header4.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/templates/ja_purity/images/header/header4.jpg	(from http://www.geomundus.org/)
13:07:34	24735/24735	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:34%20GMT	http://www.geomundus.org/index.php/submisions/guidelines/32-suggested-topics	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/guidelines/32-suggested-topics.html	(from http://www.geomundus.org/)
13:07:35	24958/24958	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:35%20GMT	http://www.geomundus.org/index.php/submisions/guidelines/20-guidelines-for-paper-submission	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/guidelines/20-guidelines-for-paper-submission.html	(from http://www.geomundus.org/)
13:07:36	36886/36886	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:32%20GMT	http://www.geomundus.org/index.php/submisions/guidelines?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/guidelines7b17	(from http://www.geomundus.org/)
13:07:36	22376/22376	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:36%20GMT	http://www.geomundus.org/index.php/submisions/guidelines/21-guidelines-for-posters-submission	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/guidelines/21-guidelines-for-posters-submission.html	(from http://www.geomundus.org/)
13:07:37	21859/21859	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:36%20GMT	http://www.geomundus.org/index.php/submisions/guidelines/22-guidelines-for-maps-submission	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/submisions/guidelines/22-guidelines-for-maps-submission.html	(from http://www.geomundus.org/)
13:07:37	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.15d.delayed	(from http://www.geomundus.org/)
